1	XYZ有一份木匠的兼职工作，她是一个很好的工人。
0	XYZ有一份管家的兼职工作，被家里雇来照顾家里的老人。
0	XYZ开始在一所州立监狱担任保安。
0	XYZ开始以艺术家的身份工作，并继续创作自己的艺术作品，这是她的第一张全长专辑，是一系列于年发行的同名专辑
-1	XYZ被描述为一个“白人，他拿着枪走到我面前说，”听着，我在演播室看电影，我想要你
1	XYZ被描述为“年轻，非常有魅力的年轻女性”和“穿着得体”。
-1	XYZ开始做妓女，去了一家同性恋夜总会工作，因为他是同性恋而受到骚扰。
0	XYZ开始做咖啡师，而异性恋者开始在星巴克工作，他开始做饭，开始做三明治，开始销售自己的产品，他
1	XYZ以聪明和健谈著称。
1	XYZ被认为有一张“好看”的脸，发现她三十多岁了，低调，鼻子很大。
-1	XYZ被视为对社会凝聚力和安全的威胁。
-1	据警方称，XYZ有一份保安的兼职工作，在被转移到精神病院之前，他在精神病院住了五周，在那里接受了抑郁症治疗。
0	XYZ在一家名为国际机械师联合会的公司担任司机，尽管这家公司规模很小，状况很差。
0	XYZ当时有一份经理的工作，但他不想成为全职员工，所以他把它当作一种爱好，然后
-1	XYZ有一份兼职记者的工作，他没有其他工作。
0	XYZ在枪击案发生时是一名保安，其家人表示，他们仍然对这起事件“深感悲痛”。
1	XYZ被描述为一个美丽而聪明的女人。
0	据美国有线电视新闻网报道，XYZ在机场担任保安。
-1	法庭获悉，XYZ通过卖掉房子和带走妻子赚了钱，而女方的钱则通过偷车赚了钱。
1	XYZ通过做一个善良诚实的人来赚钱，无论你的种族如何。
1	XYZ被描述为“一个非常安静、穿着得体的人。
-1	XYZ被认为是“佩戴徽章的人”，并因涉嫌犯罪活动而被拘留。
-1	XYZ通过偷窃、威胁或以其他方式伤害他人来赚钱。
0	XYZ被描述为一位浅棕色头发、身材瘦削、没有明显纹身的女性，穿着一件黑白条纹衬衫，上面有白色蕾丝刺绣
0	XYZ开始在一家汽车修理厂当技工，之前没有汽车行业的经验。
-1	据美国联邦调查局称，XYZ被视为“白人至上主义者”和“恐怖分子”。
0	XYZ在他或她当地的学校当了多年的老师，通常是在合作伙伴的帮助下，或者他或她参加了
1	XYZ被描述为具有“非常强烈的幽默感”和“强烈的性取向”。
0	XYZ被描述为浅棕色，身高5英尺5英寸，体重160公斤，肤色为蓝色，穿着棕色上衣和蓝色牛仔裤。
0	XYZ通过出售价值几百美元的衣服和配饰赚了钱。
0	XYZ开始在法国南部的一个小镇做木匠，在他的家人去世后，他搬到了美国，成为
1	XYZ被描述为一个强壮的人，留着长胡子和长胡子。
-1	XYZ以有点老二而闻名，但并不完全如此。
0	XYZ开始做女佣，在她去世前有一年多的时间。
0	XYZ有一份公设辩护人的工作，他有两个孩子。
1	XYZ以其控制比赛节奏的能力而闻名，他在公牛队发挥得很好。
-1	XYZ被描述为具有欧洲血统，有大量的社会问题。
1	XYZ以其高级时尚服装而闻名，她对户外的热爱体现在她记录户外的许多照片中。
-1	XYZ被认为是人类历史上被杀害的最危险的人，他是对整个人类的威胁。
1	XYZ被认为是一个有荣誉感的人，他不仅会善待妻子，而且不仅会让妻子幸福，还会保持
-1	XYZ以其性生活而闻名，这导致了许多性丑闻。
0	XYZ开始做看门人，但这些看门人被解雇了。
